id,gm_time_s,extend_time_s,extend_g_time_s,ilp_time_s,syn_time_s
20380,0.0034,0.0038,0.0029,0.4971,0.0026
20381,0.0019,0.0014,0.002,0.148,0.0015
20382,0.0034,0.0028,0.003,0.4456,0.0024
20383,0.0031,0.0025,0.0026,0.3465,0.0021
20384,0.0049,0.005,0.0043,3.0114,0.0034
20385,0.0043,0.0036,0.0044,2.4022,0.003
20386,0.0061,0.0057,0.0052,4.4569,0.0037
20387,0.0037,0.003,0.003,0.7182,0.0024
20388,0.0049,0.0042,0.0041,1.072,0.0033
20389,0.0028,0.0021,0.0023,0.3432,0.002
20390,0.003,0.0025,0.0025,0.4088,0.0021
20391,0.0025,0.002,0.0022,0.2472,0.0018
20392,0.0044,0.0024,0.0026,0.3587,0.0024
20393,0.004,0.0035,0.0035,0.7028,0.0028
20394,0.0025,0.0018,0.0021,0.3118,0.0017
20395,0.0044,0.0039,0.004,0.7779,0.0032
20396,0.0029,0.0033,0.0025,0.3251,0.002
20397,0.0033,0.0025,0.0027,0.3859,0.0034
20398,0.0044,0.0038,0.0049,0.8801,0.0031
20399,0.0035,0.0028,0.0031,0.582,0.0024
20400,0.003,0.0022,0.0025,0.2103,0.0024
20401,0.0036,0.0029,0.0032,0.5095,0.0025
20402,0.0022,0.0015,0.0018,0.1806,0.0017
20403,0.0043,0.0036,0.0037,0.847,0.0028
20404,0.003,0.0024,0.0025,0.5443,0.0022
20405,0.0046,0.0032,0.003,0.4789,0.0025
20406,0.0022,0.0017,0.0019,0.1529,0.0018
20407,0.005,0.0044,0.0043,2.8157,0.0033
20408,0.0049,0.0043,0.0042,1.1027,0.0033
20409,0.0041,0.0037,0.0037,0.8036,0.0031
20410,0.0049,0.0044,0.0053,8.1317,0.0035
20411,0.0036,0.003,0.0033,0.5365,0.0028
20412,0.0029,0.0028,0.0026,0.7276,0.0023
20413,0.002,0.0015,0.0017,0.1222,0.0016
20414,0.0036,0.004,0.0031,0.5219,0.0026
20415,0.005,0.0045,0.0044,1.3514,0.0035
20416,0.002,0.0014,0.0017,0.1346,0.0015
20417,0.0061,0.0045,0.0042,2.6889,0.004
20418,0.0034,0.0026,0.0027,0.49,0.0023
20419,0.0036,0.003,0.0032,0.4876,0.0028
20420,0.004,0.0033,0.0034,1.2855,0.0031
20421,0.0029,0.0022,0.0024,0.4005,0.0021
20422,0.0032,0.0025,0.0027,0.4518,0.0023
20423,0.003,0.0023,0.0034,0.3307,0.0021
20424,0.0034,0.0027,0.0028,0.7167,0.0024
20425,0.0041,0.0035,0.0035,1.2562,0.0028
20426,0.0023,0.0018,0.002,0.1698,0.0018
20427,0.0029,0.0022,0.0024,0.285,0.002
20428,0.0022,0.0016,0.0019,0.1477,0.0018
20429,0.0032,0.0025,0.0028,0.4874,0.0022
20430,0.002,0.0013,0.0017,0.0804,0.0016
20431,0.0029,0.0022,0.0025,0.2962,0.002
20432,0.0023,0.0017,0.002,0.203,0.0017
20433,0.0055,0.0045,0.0037,0.8197,0.0028
20434,0.0031,0.0024,0.0027,0.5867,0.0022
20435,0.0044,0.0035,0.0036,0.9344,0.0029
20436,0.0039,0.0031,0.0034,0.6102,0.0026
20437,0.0035,0.0029,0.004,0.4674,0.0026
20438,0.0031,0.0025,0.0027,0.5771,0.0022
20439,0.0031,0.0025,0.0028,0.3552,0.0031
20440,0.0024,0.0017,0.002,0.1885,0.0017
20441,0.0044,0.004,0.004,2.0039,0.0031
20442,0.0032,0.0027,0.0029,0.4181,0.0024
20443,0.0036,0.0033,0.0032,0.8966,0.0029
20444,0.004,0.0033,0.0034,1.1874,0.0028
20445,0.0022,0.0016,0.0018,0.1786,0.0016
20446,0.0042,0.0028,0.0027,0.3691,0.0024
20447,0.004,0.0035,0.0035,1.1489,0.0028
20448,0.0031,0.0025,0.0026,0.5233,0.0023
20449,0.0036,0.003,0.0031,0.9485,0.0025
20450,0.003,0.0033,0.0026,0.4788,0.0022
20451,0.0035,0.0028,0.0038,0.7965,0.0024
20452,0.0022,0.0016,0.0018,0.1241,0.0018
20453,0.0034,0.0028,0.0029,1.3654,0.0025
20454,0.0028,0.0022,0.0024,0.3195,0.0021
20455,0.0022,0.0016,0.0018,0.1549,0.0016
20456,0.0044,0.0037,0.0037,0.8643,0.003
20457,0.004,0.0033,0.0034,0.594,0.0027
20458,0.0025,0.0018,0.0021,0.1912,0.0019
20459,0.0043,0.0038,0.0037,1.2328,0.0029
20460,0.0015,0.0011,0.0013,0.0439,0.0013
20461,0.005,0.0033,0.0033,0.5921,0.0025
20462,0.0031,0.0025,0.0026,0.295,0.0029
20463,0.0019,0.0014,0.0017,0.1262,0.0014
20464,0.0021,0.0014,0.0017,0.2079,0.0014
20465,0.0029,0.0023,0.0025,0.318,0.0022
20466,0.0029,0.0023,0.0025,0.3316,0.0021
20467,0.006,0.0056,0.0061,10.1363,0.0039
20468,0.0023,0.0016,0.0019,0.1512,0.0017
20469,0.004,0.0045,0.0036,0.6461,0.0028
20470,0.0042,0.0038,0.0038,0.8513,0.0029
20471,0.003,0.0024,0.0027,0.6484,0.0022
20472,0.0048,0.0044,0.0044,3.6223,0.0033
20473,0.0036,0.0031,0.0032,0.5323,0.0024
20474,0.0018,0.0013,0.0015,0.0646,0.0015
20475,0.0017,0.0013,0.0015,0.0731,0.0013
20476,0.005,0.0032,0.0046,0.6227,0.0027
20477,0.0043,0.0036,0.0037,0.8238,0.0028
20478,0.0033,0.0026,0.0028,0.4172,0.0023
20479,0.0026,0.002,0.0022,0.2328,0.0018
20480,0.0039,0.0032,0.0041,1.021,0.0026
20481,0.0054,0.0049,0.0047,5.6774,0.0035
20482,0.0032,0.0024,0.0027,0.4447,0.002
20483,0.004,0.0034,0.0036,0.6051,0.0034
20484,0.0041,0.0035,0.0036,1.6596,0.0029
20485,0.0048,0.0058,0.0042,3.7293,0.0032
20486,0.0046,0.0039,0.004,1.9107,0.0031
20487,0.0059,0.004,0.004,1.1468,0.0032
20488,0.005,0.0044,0.0043,1.2054,0.0034
20489,0.004,0.0033,0.0033,1.1079,0.0026
20490,0.0031,0.0024,0.0034,0.5118,0.0022
20491,0.0035,0.0029,0.003,0.4876,0.0023
20492,0.004,0.0034,0.0034,1.082,0.0027
20493,0.0036,0.003,0.0031,0.9311,0.0026
20494,0.0024,0.0019,0.0021,0.1914,0.0017
20495,0.0024,0.0018,0.0021,0.1631,0.0017
20496,0.004,0.0035,0.0035,1.2177,0.0029
20497,0.0019,0.0014,0.0017,0.0918,0.0015
20498,0.0028,0.0022,0.0025,0.3908,0.002
20499,0.0032,0.0026,0.0028,0.3468,0.0023
20500,0.0054,0.0036,0.0037,1.4708,0.0028
20501,0.004,0.0035,0.0035,0.6836,0.0027
20502,0.0038,0.0044,0.0034,0.8154,0.0032
20503,0.0035,0.0029,0.0032,0.6227,0.0025
20504,0.0017,0.0014,0.0025,0.0926,0.0016
20505,0.0015,0.0011,0.0013,0.0613,0.0012
20506,0.0031,0.0025,0.0027,0.3301,0.0021
20507,0.0048,0.0042,0.0041,1.2909,0.0031
20508,0.0019,0.0014,0.0016,0.1027,0.0016
20509,0.0023,0.0017,0.002,0.1384,0.0017
20510,0.0039,0.0035,0.0035,0.6629,0.0028
20511,0.0039,0.0033,0.0034,1.4607,0.0026
20512,0.005,0.0047,0.0045,1.3218,0.0034
20513,0.0025,0.0021,0.0021,0.2301,0.0018
20514,0.0046,0.0028,0.003,0.4647,0.0026
20515,0.0026,0.002,0.0023,0.172,0.0019
20516,0.0039,0.0033,0.0033,1.5059,0.0027
20517,0.0019,0.0014,0.0015,0.0834,0.0015
20518,0.0024,0.0019,0.0022,0.3141,0.0018
20519,0.0053,0.0048,0.0057,7.93,0.0036
20520,0.0029,0.0023,0.0025,0.321,0.0021
20521,0.0035,0.0028,0.003,0.4475,0.0026
20522,0.0026,0.0029,0.0022,0.1934,0.0018
20523,0.0035,0.0028,0.0031,0.7255,0.0026
20524,0.0035,0.0027,0.0029,0.5003,0.0029
20525,0.004,0.0034,0.0034,0.6463,0.0026
20526,0.0028,0.0022,0.0023,0.2591,0.0021
20527,0.0043,0.0036,0.0037,0.9003,0.0028
20528,0.0045,0.0033,0.0032,0.5501,0.0027
20529,0.0018,0.0014,0.0017,0.1035,0.0015
20530,0.0025,0.0019,0.002,0.1884,0.0019
20531,0.0048,0.0042,0.0042,1.6765,0.0033
20532,0.0032,0.0026,0.0036,0.7304,0.0022
20533,0.0028,0.0023,0.0025,0.2711,0.0022
20534,0.0037,0.0037,0.0034,0.614,0.0027
20535,0.0034,0.0028,0.0029,0.3072,0.0024
20536,0.0032,0.0026,0.0029,0.4314,0.0023
20537,0.0049,0.0044,0.0045,1.0431,0.0034
20538,0.0032,0.0025,0.0029,0.3301,0.0024
20539,0.0035,0.0039,0.0031,0.4416,0.0024
20540,0.0042,0.0035,0.0036,1.8691,0.003
20541,0.0018,0.0013,0.0016,0.1182,0.0014
20542,0.0041,0.0035,0.0036,0.7903,0.0028
20543,0.0047,0.0029,0.0031,0.6338,0.0023
20544,0.0034,0.0027,0.0029,0.5967,0.0024
20545,0.002,0.0015,0.0017,0.0992,0.0017
20546,0.0035,0.0027,0.0039,0.4484,0.003
20547,0.0053,0.0048,0.0046,3.8613,0.0036
20548,0.0059,0.0054,0.0052,1.8567,0.0037
20549,0.0047,0.004,0.0041,0.8976,0.0031
20550,0.0033,0.0024,0.0027,0.4262,0.0024
20551,0.002,0.0013,0.0014,0.0867,0.0013
20552,0.0044,0.0036,0.0035,0.6567,0.0029
20553,0.003,0.0021,0.0024,0.2963,0.002
20554,0.0023,0.0017,0.002,0.1331,0.0018
20555,0.0027,0.0019,0.0023,0.2439,0.0019
20556,0.0025,0.0028,0.0022,0.1979,0.0019
20557,0.0037,0.0022,0.0023,0.2775,0.0019
20558,0.0047,0.0042,0.004,0.9904,0.0034
20559,0.0046,0.004,0.0049,1.0493,0.0033
20560,0.0033,0.0028,0.0029,0.5901,0.0022
20561,0.0022,0.0016,0.0019,0.1489,0.0018
20562,0.0045,0.0039,0.0039,0.8568,0.0031
20563,0.0035,0.0031,0.0031,0.5921,0.0026
20564,0.0034,0.0027,0.003,0.4366,0.0025
20565,0.002,0.0016,0.0017,0.1101,0.0017
20566,0.0033,0.0026,0.0029,0.3981,0.0024
20567,0.0032,0.0029,0.0028,0.6132,0.0028
20568,0.0023,0.0017,0.0019,0.1581,0.0016
20569,0.0029,0.0024,0.0026,0.3107,0.0023
20570,0.0019,0.0014,0.0017,0.0977,0.0015
20571,0.0023,0.0017,0.0019,0.1601,0.0019
20572,0.0051,0.0034,0.0036,0.6413,0.0029
20573,0.0051,0.0043,0.0051,2.9104,0.0031
20574,0.0023,0.0017,0.0019,0.1425,0.002
20575,0.004,0.0045,0.0035,0.581,0.0028
20576,0.0048,0.0043,0.0041,1.0115,0.0032
20577,0.004,0.0033,0.0034,1.0,0.0028
20578,0.0053,0.0047,0.0046,4.7399,0.0036
20579,0.0025,0.0018,0.0021,0.1853,0.0018
20580,0.0029,0.0026,0.0025,0.3116,0.0022
20581,0.0031,0.0027,0.0026,0.5548,0.002
20582,0.0027,0.0022,0.0023,0.28,0.002
20583,0.0036,0.0029,0.0031,0.5591,0.0025
20584,0.0026,0.002,0.0022,0.2638,0.0021
20585,0.0072,0.006,0.0053,10.5784,0.004
20586,0.0035,0.0027,0.0038,0.5609,0.0023
20587,0.003,0.0024,0.0026,0.377,0.0029
20588,0.0041,0.0036,0.0036,2.3605,0.0028
20589,0.0035,0.0029,0.0031,0.6645,0.0026
20590,0.0033,0.0026,0.0028,0.6179,0.0023
20591,0.0039,0.0043,0.0034,1.1521,0.0027
20592,0.0034,0.0027,0.003,0.4328,0.0025
20593,0.0031,0.0026,0.0028,0.3436,0.0023
20594,0.004,0.0036,0.0035,0.8739,0.0027
20595,0.0021,0.0017,0.0018,0.1402,0.0015
20596,0.0043,0.0034,0.0035,0.9656,0.0028
20597,0.0051,0.0031,0.0033,1.0345,0.0026
20598,0.004,0.0032,0.0034,0.8742,0.0026
20599,0.0062,0.0054,0.0061,6.8825,0.0038
20600,0.004,0.0033,0.0033,0.7364,0.0027
20601,0.0026,0.0019,0.0021,0.3182,0.0017
20602,0.0039,0.0035,0.0035,1.4181,0.0026
20603,0.0023,0.0017,0.0019,0.2584,0.0016
20604,0.0022,0.0017,0.0019,0.1547,0.0017
20605,0.0031,0.0024,0.0026,0.3733,0.0021
20606,0.0044,0.004,0.0038,1.9215,0.003
20607,0.0036,0.0028,0.003,0.94,0.0024
20608,0.0041,0.0047,0.0036,0.7241,0.0035
20609,0.0027,0.0022,0.0023,0.4154,0.0019
20610,0.0054,0.0037,0.0037,0.7135,0.003
20611,0.0052,0.0051,0.0054,4.172,0.0035
20612,0.0022,0.0017,0.0019,0.1428,0.0017
20613,0.0021,0.0016,0.0018,0.104,0.0017
20614,0.0035,0.0029,0.003,0.5514,0.0025
20615,0.0041,0.0035,0.0036,0.8139,0.003
20616,0.0037,0.0032,0.0033,0.7239,0.0026
20617,0.0057,0.0053,0.005,3.9786,0.0038
20618,0.0037,0.0031,0.0032,0.4664,0.0027
20619,0.0042,0.0036,0.0036,1.1914,0.0029
20620,0.0055,0.0052,0.0047,7.5134,0.0038
20621,0.0046,0.0029,0.0028,0.8276,0.0024
20622,0.0022,0.0016,0.0019,0.1599,0.0016
20623,0.0048,0.0042,0.005,4.0817,0.0033
20624,0.0041,0.0046,0.0034,1.5137,0.0028
20625,0.0025,0.0022,0.002,0.2481,0.0018
20626,0.0031,0.0023,0.0024,0.4563,0.0022
20627,0.0052,0.0042,0.0043,1.4227,0.004
20628,0.0036,0.0029,0.0032,0.8338,0.0026
20629,0.0024,0.0019,0.0021,0.1942,0.0019
20630,0.0039,0.003,0.0033,1.0854,0.0026
20631,0.0043,0.0035,0.0037,0.7294,0.0031
20632,0.0046,0.004,0.004,1.4781,0.0031
20633,0.0051,0.0035,0.0035,1.4035,0.0026
20634,0.0069,0.0067,0.0073,20.4598,0.0047
20635,0.0019,0.0014,0.0017,0.0866,0.0015
20636,0.0032,0.0024,0.0028,0.6628,0.0023
20637,0.0033,0.0027,0.0029,0.495,0.0023
20638,0.0024,0.0018,0.002,0.1941,0.0018
20639,0.004,0.0033,0.0035,1.0952,0.0027
20640,0.0039,0.0042,0.0034,0.505,0.0027
20641,0.0064,0.0061,0.0058,7.7322,0.0042
20642,0.0029,0.0023,0.0026,0.436,0.0021
20643,0.007,0.0073,0.0064,4.1745,0.0043
20644,0.005,0.0034,0.0035,0.629,0.0027
20645,0.0021,0.0016,0.0019,0.1388,0.0026
20646,0.029,0.002,0.0022,0.1753,0.0019
20647,0.0038,0.0032,0.0044,0.856,0.0027
20648,0.0044,0.0039,0.0039,1.9869,0.0031
20649,0.0033,0.0028,0.0028,0.6771,0.0023
20650,0.0035,0.0028,0.0029,0.7467,0.0026
20651,0.0042,0.0037,0.0036,0.7452,0.0028
20652,0.0025,0.0019,0.0021,0.1992,0.0019
20653,0.0038,0.0031,0.0032,0.6023,0.0025
20654,0.0033,0.0029,0.0029,0.4027,0.0025
20655,0.0044,0.005,0.0038,0.9046,0.0032
20656,0.0023,0.0017,0.002,0.1871,0.0017
20657,0.0034,0.0028,0.003,0.4408,0.0025
20658,0.0041,0.0036,0.0037,1.4067,0.0028
20659,0.0034,0.0018,0.0022,0.1891,0.0019
20660,0.0038,0.0033,0.0042,1.2493,0.0025
20661,0.0018,0.0013,0.0015,0.0838,0.0016
20662,0.0022,0.0017,0.0019,0.1317,0.0016
20663,0.0051,0.0048,0.0045,1.8398,0.0035
20664,0.0034,0.0028,0.003,0.5749,0.0023
20665,0.0042,0.0038,0.0037,1.3925,0.003
20666,0.0023,0.0018,0.002,0.1703,0.0016
20667,0.0042,0.0036,0.0037,0.9808,0.0036
20668,0.0031,0.0023,0.0027,0.2861,0.0023
20669,0.0024,0.0018,0.0021,0.1931,0.0018
20670,0.004,0.0034,0.0036,1.3071,0.0029
20671,0.0033,0.0026,0.0029,0.5791,0.0023
20672,0.004,0.0033,0.0034,1.2448,0.0028
20673,0.0045,0.0041,0.0041,0.5095,0.0025
20674,0.0025,0.0018,0.0021,0.2131,0.0019
20675,0.0039,0.0033,0.0035,0.964,0.0026
20676,0.0024,0.0021,0.0022,0.1681,0.0019
20677,0.0027,0.002,0.0022,0.1887,0.0018
20678,0.0045,0.004,0.0038,2.4056,0.0031
20679,0.0037,0.003,0.0031,0.6509,0.0026
20680,0.0036,0.003,0.003,0.5432,0.0024
20681,0.0042,0.0037,0.0037,1.2166,0.0028
20682,0.0047,0.0042,0.0041,1.6671,0.0032
20683,0.0057,0.0054,0.005,9.7373,0.0037
20684,0.0025,0.002,0.0021,0.2605,0.0018
20685,0.0052,0.0037,0.0036,0.9795,0.0029
20686,0.0068,0.0069,0.0069,8.2389,0.0051
20687,0.0051,0.0066,0.0044,2.7009,0.0033
20688,0.0029,0.0023,0.0025,0.2457,0.0022
20689,0.0028,0.0033,0.0024,0.396,0.002
20690,0.0048,0.0044,0.0041,1.422,0.0032
20691,0.0036,0.0029,0.0032,0.4571,0.0026
20692,0.0027,0.0024,0.0024,0.3055,0.002
20693,0.0045,0.004,0.004,2.3307,0.0032
20694,0.0038,0.0034,0.0035,0.6568,0.0026
20695,0.0039,0.0033,0.0034,0.74,0.0026
20696,0.0052,0.0034,0.0036,1.6999,0.0028
20697,0.0032,0.0025,0.0037,0.5762,0.0022
20698,0.0033,0.0027,0.0029,0.7383,0.0024
20699,0.0025,0.002,0.0022,0.2852,0.0018
20700,0.0042,0.0036,0.0036,0.8491,0.0029
20701,0.0033,0.0026,0.0028,0.3471,0.0023
20702,0.0044,0.0038,0.004,1.737,0.0031
20703,0.0022,0.0015,0.0018,0.103,0.0015
20704,0.0054,0.0062,0.005,10.4143,0.0035
20705,0.0042,0.0036,0.0037,2.2631,0.0029
20706,0.0023,0.0017,0.0021,0.1915,0.0017
20707,0.0029,0.0021,0.0025,0.255,0.0028
20708,0.0026,0.002,0.0025,0.4194,0.0019
20709,0.0027,0.0021,0.0023,0.239,0.002
20710,0.0037,0.0021,0.0024,0.2929,0.002
20711,0.0047,0.004,0.0053,1.0799,0.0033
20712,0.0042,0.0035,0.0038,0.7389,0.0029
20713,0.0035,0.0028,0.0031,0.5599,0.0025
20714,0.0024,0.0018,0.002,0.1825,0.0017
20715,0.0021,0.0017,0.0019,0.137,0.0018
20716,0.0025,0.0018,0.0021,0.2542,0.0018
20717,0.0029,0.0024,0.0025,0.3409,0.0021
20718,0.0028,0.002,0.0023,0.2422,0.002
20719,0.0038,0.003,0.0032,0.705,0.0027
20720,0.0024,0.0018,0.002,0.1638,0.0017
20721,0.0028,0.0022,0.0025,0.2665,0.0022
20722,0.0032,0.0024,0.0028,0.3639,0.0023
20723,0.0026,0.0021,0.0022,0.3424,0.0018
20724,0.0036,0.004,0.0032,0.582,0.0027
20725,0.0023,0.0017,0.0019,0.1489,0.0017
20726,0.0036,0.0021,0.0032,0.3092,0.002
20727,0.0037,0.0032,0.0032,0.5916,0.0026
20728,0.002,0.0015,0.0017,0.138,0.0016
20729,0.0021,0.0015,0.0018,0.1378,0.0015
20730,0.0039,0.0034,0.0034,1.603,0.0033
20731,0.0017,0.0013,0.0015,0.1058,0.0014
20732,0.0052,0.0049,0.0045,1.3723,0.0035
20733,0.0022,0.0016,0.0019,0.1331,0.0016
20734,0.0032,0.0026,0.0027,0.6187,0.0022
20735,0.0028,0.0021,0.0023,0.3426,0.0018
20736,0.0022,0.0017,0.0019,0.1641,0.0017
20737,0.0032,0.0024,0.0027,0.5226,0.002
20738,0.0028,0.0022,0.0023,0.3458,0.002
20739,0.0046,0.0038,0.0039,0.9654,0.003
20740,0.0044,0.0033,0.0044,1.428,0.0029
20741,0.005,0.003,0.0033,0.9762,0.0027
20742,0.0027,0.0024,0.0022,0.2765,0.0019
20743,0.0032,0.0024,0.0028,0.4362,0.0024
20744,0.0035,0.0038,0.0031,0.8272,0.0024
20745,0.0052,0.0045,0.0043,1.1871,0.0036
20746,0.0032,0.0026,0.0028,0.5852,0.0023
20747,0.0024,0.0018,0.0021,0.2181,0.0017
20748,0.0021,0.0017,0.0018,0.1533,0.0016
20749,0.003,0.0023,0.0027,0.3719,0.0023
20750,0.0024,0.0019,0.0022,0.1939,0.0018
20751,0.0034,0.0028,0.003,0.7268,0.0025
20752,0.0051,0.0046,0.0044,1.33,0.0041
20753,0.0044,0.004,0.0046,1.097,0.0266
20754,0.0028,0.0021,0.0023,0.3506,0.0019
20755,0.005,0.0035,0.0036,0.7876,0.0028
20756,0.006,0.0058,0.0053,6.8307,0.0039
20757,0.0031,0.0024,0.0026,0.628,0.002
20758,0.0044,0.0038,0.0038,0.9417,0.0029
20759,0.0029,0.0021,0.0024,0.2676,0.0019
20760,0.0027,0.0031,0.0022,0.2201,0.0019
20761,0.0025,0.0019,0.0021,0.2027,0.0018
20762,0.0048,0.0041,0.0042,2.0377,0.0032
20763,0.0038,0.0032,0.0032,0.5715,0.0026
20764,0.0041,0.0034,0.0036,0.7507,0.0027
20765,0.0044,0.0038,0.0046,0.8427,0.0031
20766,0.0041,0.0035,0.0035,0.8254,0.0028
20767,0.004,0.0022,0.0024,0.3386,0.002
20768,0.0042,0.0036,0.0037,0.8031,0.0028
20769,0.0056,0.0053,0.0049,6.9227,0.0038
20770,0.0033,0.0029,0.0028,0.358,0.0029
20771,0.0041,0.0034,0.0035,0.8101,0.0027
20772,0.0038,0.0029,0.0032,0.8867,0.0026
20773,0.0032,0.0026,0.0027,0.3714,0.0022
20774,0.0035,0.0028,0.0031,0.7221,0.0026
20775,0.0039,0.0049,0.0034,1.1895,0.0028
20776,0.0053,0.0051,0.0047,4.3524,0.0036
20777,0.004,0.0034,0.0046,0.6331,0.0027
20778,0.0026,0.002,0.0023,0.2546,0.002
20779,0.0042,0.0024,0.0026,0.2861,0.0021
20780,0.0054,0.0048,0.0047,4.7973,0.0036
20781,0.0043,0.0038,0.0037,0.8109,0.0031
20782,0.0027,0.002,0.0023,0.2787,0.0019
20783,0.0047,0.0042,0.004,3.5213,0.0032
20784,0.0039,0.0033,0.0034,0.5599,0.0028
20785,0.0046,0.0039,0.004,2.511,0.0032
20786,0.0064,0.006,0.0057,21.5141,0.0041
20787,0.0026,0.0019,0.0022,0.209,0.0018
20788,0.0026,0.0019,0.0021,0.3127,0.002
20789,0.0043,0.0037,0.0047,1.2738,0.0035
20790,0.0061,0.0062,0.0045,6.5886,0.0032
20791,0.003,0.0023,0.0024,0.3204,0.0021
20792,0.0045,0.0037,0.0039,0.7269,0.0028
20793,0.005,0.0043,0.0044,2.1455,0.0032
20794,0.0046,0.0041,0.004,1.8696,0.0031
20795,0.0033,0.0025,0.0028,0.5313,0.0024
20796,0.0021,0.0016,0.0018,0.1458,0.0016
20797,0.006,0.0055,0.0051,11.6457,0.0039
20798,0.0031,0.0023,0.0026,0.4627,0.0022
20799,0.0041,0.0034,0.0036,0.7716,0.0029
20800,0.0033,0.0026,0.0042,0.4704,0.0024
20801,0.0032,0.0026,0.0029,0.5226,0.0022
20802,0.002,0.0015,0.0019,0.1343,0.0017
20803,0.0046,0.0029,0.0031,0.7802,0.0024
20804,0.0022,0.0016,0.0018,0.1574,0.0019
20805,0.0032,0.0025,0.0027,0.4029,0.0022
20806,0.0036,0.0029,0.0031,1.0611,0.0026
20807,0.0048,0.0052,0.004,2.8975,0.003
20808,0.0063,0.0058,0.0053,13.1058,0.0047
20809,0.0029,0.0022,0.0024,0.239,0.002
20810,0.0014,0.0011,0.0012,0.0529,0.0011
20811,0.0026,0.0019,0.0021,0.3652,0.0018
20812,0.0026,0.002,0.0022,0.3425,0.0019
20813,0.0018,0.0012,0.0015,0.1092,0.0015
20814,0.0028,0.0021,0.0023,0.1888,0.0019
20815,0.0032,0.0024,0.0034,0.523,0.0023
20816,0.0053,0.0047,0.0046,3.8013,0.0036
20817,0.0038,0.0021,0.0023,0.1954,0.0019
20818,0.0048,0.0042,0.0041,2.9201,0.0032
20819,0.0046,0.0042,0.004,1.0799,0.0031
20820,0.0043,0.0035,0.0036,1.216,0.0028
20821,0.0023,0.0016,0.0019,0.1598,0.0017
20822,0.0034,0.0029,0.003,0.5477,0.0022
20823,0.0035,0.003,0.0031,0.4157,0.0025
20824,0.0043,0.0054,0.0038,0.7777,0.0031
20825,0.0018,0.0013,0.0016,0.1019,0.0014
20826,0.0039,0.0033,0.0034,0.6205,0.0026
20827,0.0021,0.0015,0.0017,0.1366,0.0015
20828,0.0045,0.0041,0.0049,1.6287,0.003
20829,0.0032,0.0026,0.0028,0.5595,0.0022
20830,0.003,0.0023,0.0027,0.3703,0.0028
20831,0.0047,0.0028,0.0032,0.481,0.0025
20832,0.0045,0.004,0.004,1.8891,0.003
20833,0.0028,0.0027,0.0025,0.4734,0.0021
20834,0.0032,0.0027,0.0028,0.7521,0.0022
20835,0.0026,0.0019,0.0022,0.284,0.0018
20836,0.0046,0.0042,0.0041,1.1354,0.0031
20837,0.0047,0.0044,0.0042,1.1356,0.0031
20838,0.003,0.0024,0.0025,0.5955,0.002
20839,0.0036,0.0029,0.003,0.5204,0.0025
20840,0.002,0.0014,0.0017,0.1042,0.0015
20841,0.0023,0.0015,0.003,0.1219,0.0016
20842,0.0049,0.0056,0.0043,2.5385,0.0033
20843,0.0043,0.0036,0.0037,0.9675,0.003
20844,0.004,0.0021,0.0025,0.259,0.0021
20845,0.0022,0.0017,0.0019,0.1573,0.0018
20846,0.0034,0.0026,0.0029,0.52,0.0023
20847,0.0042,0.0037,0.0037,0.7808,0.0031
20848,0.0034,0.0028,0.003,0.7453,0.0025
20849,0.0046,0.004,0.0041,2.5086,0.0032
20850,0.0031,0.0026,0.0027,0.5755,0.0027
20851,0.0025,0.0019,0.0021,0.1592,0.0019
20852,0.0069,0.0069,0.006,3.145,0.0048
20853,0.0042,0.0039,0.0046,1.8072,0.003
20854,0.003,0.0023,0.0026,0.2942,0.0022
20855,0.0049,0.0044,0.0045,2.3235,0.0034
20856,0.0056,0.004,0.0039,2.343,0.0031
20857,0.0048,0.0046,0.0043,1.4717,0.0032
20858,0.002,0.0015,0.0018,0.1063,0.0017
20859,0.0063,0.0071,0.0056,8.4257,0.0041
20860,0.0027,0.002,0.0023,0.2341,0.002
20861,0.005,0.0034,0.0037,0.5966,0.0029
20862,0.003,0.0024,0.0026,0.4688,0.002
20863,0.0031,0.0023,0.0026,0.2952,0.0023
20864,0.0024,0.0019,0.002,0.2341,0.0017
20865,0.0025,0.0017,0.002,0.1469,0.0018
20866,0.0023,0.0019,0.0031,0.2569,0.0017
20867,0.0053,0.0047,0.0046,1.4541,0.0035
20868,0.004,0.0035,0.0035,1.2377,0.0028
20869,0.0014,0.001,0.0012,0.0446,0.0011
20870,0.0041,0.0025,0.0026,0.3818,0.003
20871,0.0043,0.0037,0.0038,1.2621,0.0028
20872,0.0032,0.0025,0.0028,0.3943,0.0023
20873,0.0041,0.0035,0.0036,1.4059,0.0027
20874,0.0028,0.0022,0.0023,0.2615,0.0021
20875,0.0034,0.0028,0.003,0.4314,0.0024
20876,0.0039,0.0043,0.0033,1.0516,0.0028
20877,0.0033,0.0025,0.0028,0.3821,0.0024
20878,0.0037,0.0028,0.0032,1.0687,0.0026
20879,0.0041,0.0034,0.0046,1.4489,0.0031
20880,0.0027,0.002,0.0023,0.3593,0.002
20881,0.002,0.0013,0.0018,0.1272,0.0017
20882,0.0018,0.0013,0.0015,0.0714,0.0015
20883,0.0024,0.0018,0.002,0.156,0.0017
20884,0.0059,0.0042,0.0042,3.6648,0.0034
20885,0.0025,0.0018,0.0022,0.2305,0.002
20886,0.0026,0.0019,0.0022,0.2104,0.0018
20887,0.0047,0.004,0.0042,1.0114,0.0032
