id,gm_time_s,extend_time_s,extend_g_time_s,ilp_time_s,syn_time_s
524,0.004,0.004,0.0036,1.6339,0.0028
525,0.0047,0.0045,0.0041,1.4352,0.0031
526,0.0041,0.0038,0.0044,1.2875,0.0028
527,0.0038,0.0037,0.0033,0.7509,0.0027
528,0.0026,0.0042,0.0023,0.2826,0.0019
529,0.005,0.0106,0.0044,8.1935,0.0035
530,0.0039,0.0079,0.0036,1.5784,0.0026
531,0.0047,0.0052,0.0041,3.4883,0.0033
532,0.0022,0.0018,0.002,0.1776,0.0017
533,0.0049,0.0044,0.0035,1.4459,0.0028
534,0.0051,0.0049,0.0044,3.481,0.0034
535,0.0039,0.0033,0.0034,1.222,0.0026
536,0.0029,0.0022,0.0024,0.5591,0.0021
537,0.0039,0.0034,0.0043,0.8006,0.0026
538,0.0044,0.0039,0.0038,1.1022,0.0029
539,0.0023,0.0017,0.0019,0.1934,0.0017
540,0.0038,0.0033,0.0033,1.2207,0.0031
541,0.0043,0.0039,0.0038,1.5406,0.003
542,0.0032,0.0027,0.0028,0.7596,0.0024
543,0.0024,0.0018,0.002,0.2801,0.0017
544,0.004,0.0035,0.0035,0.8936,0.0027
545,0.0051,0.0036,0.0035,1.1537,0.0029
546,0.0025,0.002,0.0023,0.2979,0.0019
547,0.0039,0.0035,0.0035,0.8064,0.0027
548,0.0029,0.0025,0.0026,0.4255,0.0021
549,0.0042,0.0049,0.0044,0.9893,0.0029
550,0.0039,0.0035,0.0035,0.7541,0.0029
551,0.0036,0.003,0.0031,1.2488,0.0025
552,0.0031,0.0026,0.0027,0.6157,0.0021
553,0.0055,0.0058,0.0049,2.6028,0.0037
554,0.0024,0.0018,0.002,0.2005,0.0018
555,0.003,0.0026,0.0026,0.6051,0.002
556,0.0046,0.0044,0.0041,2.4537,0.0033
557,0.0034,0.0019,0.0021,0.2061,0.0018
558,0.004,0.0035,0.0035,2.2119,0.0028
559,0.0033,0.0027,0.0028,0.7499,0.0027
560,0.0042,0.004,0.0043,1.0257,0.0029
561,0.0028,0.0022,0.0024,0.5329,0.002
562,0.0024,0.002,0.0021,0.2692,0.0018
563,0.004,0.0035,0.0035,1.9467,0.0028
564,0.0027,0.0022,0.0023,0.2999,0.002
565,0.0026,0.0029,0.0022,0.3222,0.0017
566,0.0032,0.0026,0.0027,0.5647,0.0023
567,0.0023,0.0019,0.002,0.2153,0.0017
568,0.0039,0.0036,0.0035,1.6165,0.0028
569,0.0015,0.001,0.0013,0.0804,0.0011
570,0.0026,0.0021,0.0023,0.4178,0.0019
571,0.0024,0.0018,0.002,0.1936,0.0022
572,0.0066,0.0059,0.0052,9.2658,0.0041
573,0.0018,0.0013,0.0015,0.1359,0.0014
574,0.0048,0.0045,0.0049,1.3561,0.0033
575,0.0038,0.0033,0.0033,1.3675,0.0027
576,0.0022,0.0018,0.0019,0.2369,0.0016
577,0.0039,0.0035,0.0035,0.7596,0.0051
578,0.0035,0.0029,0.003,1.0813,0.0024
579,0.0052,0.0052,0.0045,10.78,0.0042
580,0.0022,0.0017,0.002,0.1828,0.0023
581,0.0038,0.0033,0.0033,0.7594,0.0025
582,0.0019,0.0013,0.0016,0.096,0.0016
583,0.0024,0.0027,0.0021,0.2212,0.0018
584,0.0043,0.0035,0.0032,0.5818,0.0026
585,0.0036,0.003,0.0031,0.6442,0.0025
586,0.0027,0.0022,0.0024,0.3204,0.0021
587,0.0029,0.0024,0.0024,0.4079,0.0019
588,0.0027,0.0021,0.0032,0.3941,0.0021
589,0.0041,0.0036,0.0035,0.9983,0.0028
590,0.0025,0.002,0.0021,0.2228,0.0021
591,0.0025,0.0019,0.0022,0.2626,0.0021
592,0.0036,0.0031,0.0031,0.7104,0.0032
593,0.0035,0.003,0.0031,0.6504,0.0029
594,0.0039,0.0034,0.0034,1.2254,0.0029
595,0.0026,0.0021,0.0022,0.4001,0.002
596,0.0027,0.0022,0.0024,0.2562,0.0021
597,0.0042,0.0038,0.0037,1.0122,0.0064
598,0.0022,0.0017,0.002,0.1684,0.003
599,0.0049,0.0036,0.0036,2.965,0.0029
600,0.0045,0.0049,0.0047,2.9743,0.0032
601,0.0058,0.0056,0.005,9.0749,0.0045
602,0.004,0.0035,0.0035,0.8437,0.0027
603,0.0039,0.0033,0.0034,0.9693,0.0028
604,0.0032,0.0026,0.0027,0.4932,0.0022
605,0.0022,0.0017,0.0019,0.1698,0.0017
606,0.0031,0.0025,0.0027,0.8374,0.0023
607,0.0038,0.0034,0.0033,0.7009,0.0028
608,0.0028,0.0023,0.0024,0.2575,0.0022
609,0.0038,0.0033,0.0033,0.7242,0.0027
610,0.0023,0.0018,0.002,0.1968,0.0017
611,0.006,0.0047,0.0045,7.9306,0.0036
612,0.0041,0.0037,0.0043,0.8559,0.0031
613,0.0033,0.0028,0.0028,0.5494,0.0031
614,0.0028,0.0022,0.0024,0.3188,0.0038
615,0.0032,0.0027,0.0028,0.5737,0.0032
616,0.0024,0.0018,0.002,0.3523,0.0028
617,0.0027,0.0031,0.0023,0.2796,0.0026
618,0.0024,0.0019,0.0021,0.192,0.002
619,0.003,0.0025,0.0025,0.4097,0.0021
620,0.0027,0.002,0.0023,0.3051,0.002
621,0.0033,0.0027,0.0029,0.5889,0.003
622,0.0026,0.0021,0.0023,0.2092,0.0033
623,0.0043,0.0038,0.0037,1.7394,0.0042
624,0.0044,0.003,0.0031,0.7487,0.0028
625,0.0058,0.0067,0.006,2.7442,0.0052
626,0.004,0.0035,0.0035,1.1133,0.0037
627,0.0044,0.0039,0.0039,3.7961,0.0041
628,0.0032,0.0026,0.0028,0.3593,0.0029
629,0.0043,0.0038,0.0037,2.2562,0.0038
630,0.0038,0.0036,0.0034,0.8158,0.0035
631,0.0031,0.0026,0.0027,0.6667,0.0031
632,0.0031,0.0025,0.0026,0.5061,0.0021
633,0.0032,0.0039,0.0029,0.5255,0.0023
634,0.0035,0.003,0.0031,0.5797,0.0025
635,0.0055,0.004,0.0039,1.0185,0.003
636,0.0022,0.0018,0.002,0.2321,0.0018
637,0.027,0.0027,0.0034,0.7432,0.0022
638,0.0028,0.0021,0.0023,0.5213,0.0021
639,0.0032,0.0027,0.0028,0.4339,0.0039
640,0.0018,0.0012,0.0015,0.0899,0.0019
641,0.0016,0.0012,0.0013,0.0775,0.0013
642,0.0027,0.002,0.0022,0.3723,0.0025
643,0.0052,0.0048,0.0045,5.4113,0.0035
644,0.0054,0.0052,0.0046,8.3037,0.0036
645,0.004,0.0033,0.0034,1.0082,0.0027
646,0.0042,0.0036,0.0036,1.1349,0.0029
647,0.0034,0.0028,0.0029,1.272,0.0024
648,0.003,0.0025,0.0027,0.7943,0.0022
649,0.0033,0.0028,0.0023,0.6878,0.002
650,0.0044,0.0039,0.0045,2.2185,0.0029
651,0.0047,0.0042,0.004,6.632,0.0032
652,0.0037,0.0033,0.0033,0.725,0.0027
653,0.003,0.0023,0.0025,0.6547,0.0021
654,0.0031,0.0025,0.0027,0.4127,0.0023
655,0.0035,0.0028,0.003,0.5676,0.0023
656,0.0033,0.0027,0.0029,0.4505,0.0025
657,0.0027,0.0022,0.0024,0.3105,0.002
658,0.0033,0.0027,0.0028,0.7607,0.0024
659,0.0026,0.002,0.0023,0.2703,0.0019
660,0.0032,0.0027,0.0028,0.6501,0.0023
661,0.0021,0.0017,0.0018,0.2144,0.0022
662,0.0031,0.0027,0.0028,0.481,0.0022
663,0.0031,0.0019,0.0027,0.1717,0.0019
664,0.0024,0.002,0.0021,0.2355,0.0031
665,0.0028,0.0023,0.0025,0.4189,0.0031
666,0.0029,0.0025,0.0025,0.4407,0.002
667,0.004,0.0045,0.0036,0.8829,0.0029
668,0.0035,0.0029,0.003,1.3749,0.0024
669,0.0039,0.0034,0.0035,0.9473,0.0028
670,0.0028,0.0022,0.0025,0.3152,0.0022
671,0.0024,0.0019,0.0021,0.1855,0.0018
672,0.0025,0.0019,0.0022,0.2344,0.0019
673,0.0043,0.0044,0.0039,1.9818,0.0028
674,0.0036,0.0031,0.0032,1.092,0.0028
675,0.0047,0.0045,0.0042,4.2223,0.0032
676,0.0025,0.002,0.0029,0.2057,0.0019
677,0.0027,0.0016,0.0017,0.1225,0.0017
678,0.0023,0.0018,0.0021,0.2454,0.0018
679,0.0039,0.0035,0.0035,1.6725,0.0028
680,0.0033,0.0028,0.003,1.2784,0.0024
681,0.0033,0.0028,0.003,0.796,0.0025
682,0.0032,0.0027,0.0028,0.4589,0.0029
683,0.0022,0.0017,0.002,0.1856,0.0017
684,0.0021,0.0016,0.0018,0.1787,0.0015
685,0.0023,0.0018,0.0021,0.1966,0.0019
686,0.0024,0.0026,0.002,0.2996,0.0017
687,0.002,0.0016,0.0018,0.2036,0.0016
688,0.0049,0.0047,0.0044,1.4987,0.0034
689,0.0021,0.0016,0.0018,0.1532,0.0016
690,0.0036,0.0032,0.0032,0.5718,0.0027
691,0.004,0.0027,0.0035,0.547,0.0023
692,0.0018,0.0013,0.0015,0.0705,0.0015
693,0.0044,0.0038,0.0037,2.9565,0.0027
694,0.0047,0.0049,0.0041,1.3795,0.0032
695,0.0029,0.0024,0.0026,0.5694,0.0022
696,0.0023,0.0017,0.002,0.2277,0.0017
697,0.0029,0.0024,0.0025,0.4988,0.0021
698,0.0041,0.0032,0.0033,1.3012,0.0026
699,0.0041,0.0037,0.0036,1.0992,0.0028
700,0.0047,0.0045,0.0042,3.3526,0.0033
701,0.004,0.005,0.0036,0.9144,0.0028
702,0.0024,0.002,0.0022,0.2461,0.0019
703,0.0043,0.0032,0.004,0.7187,0.0031
704,0.0024,0.0019,0.0021,0.313,0.0018
705,0.0022,0.0017,0.002,0.2052,0.0017
706,0.0021,0.0016,0.0019,0.136,0.0016
707,0.0032,0.0027,0.0028,0.9904,0.0023
708,0.0021,0.0015,0.0018,0.1455,0.0015
709,0.0034,0.003,0.003,0.519,0.0024
710,0.0027,0.0022,0.0024,0.3028,0.0019
711,0.0025,0.0019,0.0022,0.264,0.0019
712,0.0034,0.0028,0.003,0.7655,0.0023
713,0.0039,0.0035,0.0034,1.1499,0.003
714,0.003,0.0024,0.0027,0.3877,0.0021
715,0.0039,0.0037,0.0035,1.5642,0.0029
716,0.0026,0.002,0.0023,0.3365,0.002
717,0.0036,0.0031,0.0032,0.8391,0.0026
718,0.0048,0.0038,0.0045,2.2961,0.003
719,0.0029,0.0024,0.0025,0.3489,0.002
720,0.003,0.0033,0.0028,0.4748,0.0023
721,0.0015,0.001,0.0014,0.0556,0.0012
722,0.0039,0.0035,0.0036,1.3211,0.0027
723,0.0033,0.0028,0.003,0.5765,0.0024
724,0.0024,0.0019,0.0022,0.3154,0.0017
725,0.0041,0.0042,0.0038,2.5736,0.0034
726,0.0047,0.0043,0.004,3.6055,0.0031
727,0.0021,0.0014,0.0017,0.1148,0.0015
728,0.006,0.0061,0.0055,13.6569,0.0041
729,0.0017,0.0012,0.0016,0.0965,0.0014
730,0.0026,0.0025,0.0023,0.5024,0.0021
731,0.0044,0.0031,0.0039,0.6664,0.0023
732,0.0033,0.0028,0.003,0.4434,0.0025
733,0.0044,0.0041,0.0041,1.0478,0.0032
734,0.0034,0.003,0.0031,0.5082,0.0025
735,0.0017,0.0013,0.0015,0.1137,0.0015
736,0.003,0.0025,0.0027,0.6666,0.0021
737,0.002,0.0015,0.0018,0.1291,0.0016
738,0.0039,0.0047,0.0037,1.8276,0.0027
739,0.0021,0.0017,0.0019,0.1451,0.0017
740,0.0046,0.0046,0.0042,4.9322,0.0032
741,0.003,0.0025,0.0027,0.3629,0.0021
742,0.0018,0.0014,0.0017,0.1065,0.0016
743,0.0027,0.0021,0.0024,0.4237,0.0019
744,0.0053,0.0054,0.0055,3.1436,0.0037
745,0.0044,0.0032,0.0034,0.6811,0.0049
746,0.0029,0.0025,0.0026,0.5161,0.002
747,0.0044,0.0048,0.0041,2.747,0.0031
748,0.0028,0.0023,0.0026,0.4305,0.002
749,0.003,0.0025,0.0027,0.5774,0.0023
750,0.0037,0.0036,0.0034,0.8922,0.0027
751,0.0044,0.0043,0.004,2.4682,0.003
752,0.0023,0.002,0.002,0.1612,0.0019
753,0.0038,0.0042,0.0034,1.3156,0.0029
754,0.0036,0.0032,0.0033,0.5643,0.0027
755,0.0033,0.0032,0.003,0.552,0.0025
756,0.0041,0.0038,0.0044,1.7325,0.003
757,0.0022,0.0017,0.0019,0.2392,0.0016
758,0.0045,0.0033,0.0034,0.7353,0.0027
759,0.0024,0.002,0.0022,0.218,0.0019
760,0.004,0.0037,0.0036,0.9323,0.0028
761,0.0035,0.0031,0.0031,0.5379,0.0026
762,0.0049,0.0049,0.0045,8.0343,0.0034
763,0.0041,0.0038,0.0038,1.0145,0.003
764,0.0032,0.0028,0.0028,0.5193,0.0022
765,0.0027,0.0022,0.0024,0.395,0.0027
766,0.0036,0.0032,0.0032,0.6204,0.0026
767,0.002,0.0016,0.0018,0.1743,0.0015
768,0.0027,0.0022,0.0024,0.5605,0.0021
769,0.0038,0.0043,0.0042,1.6537,0.0027
770,0.0038,0.0026,0.0027,0.4533,0.0023
771,0.0048,0.0052,0.0043,5.1251,0.0032
772,0.004,0.0035,0.0034,1.498,0.0027
773,0.0031,0.0026,0.0027,0.5178,0.0024
774,0.0031,0.0029,0.0028,0.4334,0.0023
775,0.0078,0.0104,0.0072,58.7821,0.0053
776,0.0015,0.0012,0.0013,0.0683,0.0013
777,0.0024,0.0018,0.0021,0.185,0.0019
778,0.0046,0.0043,0.004,3.5613,0.0031
779,0.003,0.0023,0.0025,0.3343,0.0021
780,0.0024,0.0019,0.0028,0.3554,0.0017
781,0.003,0.0024,0.026,0.3794,0.0023
782,0.0081,0.0082,0.0062,4.5012,0.0046
783,0.0047,0.005,0.0039,2.8778,0.0036
784,0.003,0.0023,0.0025,0.3267,0.002
785,0.0029,0.0023,0.0025,0.3566,0.0022
786,0.002,0.0015,0.0018,0.1758,0.0015
787,0.0022,0.0016,0.0018,0.1968,0.0017
788,0.0035,0.003,0.0031,0.5867,0.0024
789,0.0048,0.0045,0.004,3.2695,0.0032
790,0.0022,0.0016,0.0018,0.1617,0.0016
791,0.0017,0.0013,0.0015,0.1003,0.0015
792,0.0035,0.003,0.003,0.5971,0.0023
793,0.0033,0.0027,0.0033,0.4363,0.0025
794,0.0038,0.0024,0.0025,0.5004,0.0022
795,0.0031,0.0024,0.0027,0.702,0.0022
796,0.0037,0.0033,0.0033,0.763,0.0028
797,0.0024,0.0019,0.0021,0.1872,0.0018
798,0.0034,0.003,0.003,1.0854,0.0025
799,0.0043,0.0041,0.0038,0.9566,0.003
800,0.0028,0.0023,0.0024,0.3127,0.0022
801,0.0029,0.0024,0.0026,0.4259,0.0022
802,0.0017,0.0021,0.0014,0.0951,0.0012
803,0.0029,0.0024,0.0026,0.4724,0.0023
804,0.0029,0.0024,0.0025,0.4544,0.002
805,0.0035,0.0031,0.003,0.4291,0.003
806,0.0023,0.0018,0.002,0.1932,0.0016
807,0.0014,0.001,0.0012,0.0729,0.0011
808,0.0032,0.0027,0.0033,0.5368,0.0024
809,0.0046,0.0035,0.0035,0.7928,0.0029
810,0.0029,0.0023,0.0025,0.3452,0.0021
811,0.0046,0.0044,0.0041,1.2346,0.0033
812,0.0018,0.0014,0.0016,0.107,0.0015
813,0.0039,0.0036,0.0034,0.7948,0.0027
814,0.004,0.0036,0.0036,0.929,0.0029
815,0.0036,0.0031,0.0033,0.6236,0.0026
816,0.0043,0.0038,0.0039,1.8211,0.003
817,0.0046,0.0043,0.0042,1.2659,0.0033
818,0.0035,0.0038,0.0031,0.5302,0.0025
819,0.0041,0.0035,0.0042,1.59,0.0027
820,0.0038,0.0024,0.0026,0.541,0.0022
821,0.0031,0.0026,0.0027,0.8433,0.0022
822,0.0073,0.0079,0.0064,23.252,0.0049
823,0.0043,0.004,0.0037,1.1948,0.0035
824,0.0033,0.0028,0.0029,0.6176,0.0023
825,0.0048,0.0046,0.0042,4.0192,0.0032
826,0.0031,0.0027,0.0027,0.4402,0.0023
827,0.002,0.0016,0.0018,0.1676,0.0015
828,0.0026,0.0019,0.0022,0.365,0.0018
829,0.0032,0.0028,0.0028,0.4738,0.0024
830,0.0035,0.003,0.0037,1.3678,0.0025
831,0.0046,0.0032,0.0032,0.6661,0.0025
832,0.0037,0.0041,0.0033,0.7717,0.0027
833,0.0041,0.026,0.0036,1.7154,0.0029
834,0.0028,0.0022,0.0024,0.3143,0.0019
835,0.0027,0.0022,0.0022,0.438,0.002
836,0.0017,0.0011,0.0015,0.0816,0.0013
837,0.0035,0.003,0.0031,0.961,0.0024
838,0.0031,0.0025,0.0027,0.5449,0.0022
839,0.0036,0.0031,0.0032,0.8335,0.0026
840,0.003,0.0024,0.0027,0.3736,0.0022
841,0.003,0.0025,0.0026,0.3288,0.0024
842,0.0056,0.0056,0.0049,10.0797,0.0038
843,0.0022,0.0016,0.0025,0.1423,0.0016
844,0.0023,0.0018,0.002,0.2055,0.0017
845,0.004,0.0027,0.0028,0.4426,0.003
846,0.0027,0.0021,0.0024,0.3529,0.0021
847,0.0033,0.0028,0.0029,0.6161,0.0024
848,0.0047,0.0046,0.0042,1.4804,0.0033
849,0.0032,0.0028,0.0028,0.7529,0.0024
850,0.0027,0.0021,0.0023,0.3079,0.0019
851,0.0026,0.0027,0.0023,0.3567,0.0019
852,0.0022,0.0017,0.002,0.2044,0.0018
853,0.0036,0.003,0.0031,0.6118,0.0026
854,0.0036,0.003,0.0032,1.1509,0.0026
855,0.0023,0.0019,0.002,0.1896,0.002
856,0.0045,0.0043,0.0039,1.1621,0.0031
857,0.0028,0.0024,0.0031,0.5211,0.0021
858,0.0055,0.0043,0.0041,1.5759,0.0033
859,0.0038,0.0032,0.0033,0.7078,0.0027
860,0.0033,0.0029,0.003,0.5143,0.0024
861,0.0019,0.0015,0.0017,0.1051,0.0016
862,0.0047,0.0044,0.004,3.8779,0.0031
863,0.003,0.0026,0.0027,0.3996,0.0022
864,0.0021,0.0016,0.0019,0.1644,0.0024
865,0.0035,0.0029,0.0031,1.1793,0.0025
866,0.0021,0.0015,0.0018,0.154,0.0016
867,0.0034,0.0029,0.0032,0.7844,0.0024
868,0.0026,0.0019,0.0022,0.1585,0.0021
869,0.003,0.003,0.0025,0.4869,0.0021
870,0.0033,0.0027,0.0034,0.6257,0.0024
871,0.0014,0.0009,0.0011,0.0571,0.0011
872,0.0035,0.0029,0.003,0.6834,0.0025
873,0.0037,0.0024,0.0026,0.4182,0.0021
874,0.0015,0.0011,0.0012,0.0554,0.0013
875,0.0031,0.0026,0.0027,0.8946,0.0022
876,0.0034,0.0027,0.0029,0.4917,0.0025
877,0.003,0.0024,0.0027,0.5302,0.0022
878,0.0035,0.0031,0.0032,1.0148,0.0025
879,0.0035,0.0029,0.0031,0.622,0.0026
880,0.0038,0.0033,0.0035,0.6995,0.0028
881,0.0048,0.0046,0.0043,4.412,0.0032
882,0.0018,0.0014,0.0017,0.1196,0.0015
883,0.0024,0.0019,0.0022,0.2386,0.0019
884,0.0035,0.0027,0.0038,0.4683,0.0024
885,0.0026,0.002,0.0023,0.2858,0.0019
886,0.0044,0.0037,0.0031,0.5405,0.003
887,0.0027,0.002,0.0022,0.2554,0.0018
888,0.0041,0.0035,0.0036,1.68,0.0029
889,0.0029,0.0022,0.0025,0.4306,0.0021
890,0.007,0.0073,0.0061,20.817,0.0049
891,0.0038,0.0028,0.003,0.4604,0.0027
892,0.0025,0.002,0.0022,0.2532,0.0019
893,0.0032,0.0026,0.0027,0.4436,0.0025
894,0.0034,0.0028,0.003,0.8446,0.0025
895,0.0048,0.0048,0.0042,1.349,0.0033
896,0.0026,0.002,0.0022,0.2235,0.002
897,0.0036,0.0031,0.0038,0.9108,0.0028
898,0.0075,0.0075,0.0058,4.1548,0.0046
899,0.0023,0.0018,0.0019,0.1666,0.0017
900,0.0038,0.0041,0.0033,0.638,0.0027
901,0.0022,0.0018,0.0019,0.2553,0.0016
902,0.0033,0.0028,0.0029,0.8796,0.0025
903,0.002,0.0014,0.0016,0.1545,0.0015
904,0.0039,0.0036,0.0035,0.76,0.0029
905,0.0023,0.0019,0.0021,0.1978,0.0018
906,0.0022,0.0016,0.0018,0.1745,0.0023
907,0.0031,0.0028,0.0027,0.4536,0.0021
908,0.0044,0.0039,0.0038,1.0756,0.0032
909,0.0031,0.0025,0.0033,0.3514,0.0023
910,0.0023,0.0019,0.002,0.1965,0.0019
911,0.0025,0.0019,0.0021,0.2563,0.0018
912,0.0034,0.002,0.0022,0.2452,0.0021
913,0.0038,0.0036,0.0032,0.8346,0.0026
914,0.0031,0.0024,0.0026,0.4208,0.0023
915,0.0043,0.0038,0.0037,1.1763,0.003
916,0.0042,0.0036,0.0036,1.1554,0.0029
917,0.0023,0.0017,0.002,0.2515,0.0018
918,0.0027,0.0021,0.0023,0.2406,0.0019
919,0.0045,0.0048,0.0039,1.8859,0.0032
920,0.0038,0.0033,0.0033,0.6372,0.0029
921,0.0025,0.0019,0.0021,0.327,0.0018
922,0.0038,0.0034,0.0033,1.2528,0.0028
923,0.004,0.0035,0.0043,1.5066,0.0027
924,0.0027,0.0021,0.0023,0.4162,0.0021
925,0.004,0.0028,0.0029,0.667,0.0023
926,0.0014,0.0009,0.0012,0.0706,0.0012
927,0.0039,0.0035,0.0035,0.8588,0.0027
928,0.0028,0.0023,0.0024,0.3032,0.0025
929,0.0025,0.002,0.0021,0.2907,0.0019
930,0.003,0.0025,0.0027,0.5874,0.0023
931,0.0033,0.0027,0.0029,0.7229,0.0028
932,0.0031,0.0026,0.0027,0.7065,0.0022
933,0.0028,0.0023,0.0025,0.3806,0.0022
934,0.0038,0.0032,0.0033,1.2541,0.0027
935,0.0023,0.0018,0.002,0.2136,0.0019
936,0.0022,0.0017,0.0019,0.1636,0.0017
937,0.0033,0.0027,0.0035,1.2763,0.0025
938,0.0026,0.0028,0.0023,0.4014,0.0019
939,0.0048,0.0037,0.0037,1.0267,0.0031
940,0.0028,0.0023,0.0025,0.4636,0.002
941,0.0023,0.0018,0.002,0.1625,0.0019
942,0.0027,0.0021,0.0023,0.3203,0.0019
943,0.0041,0.0038,0.0036,1.403,0.003
944,0.0029,0.0024,0.0026,0.5106,0.0021
945,0.0022,0.0017,0.0019,0.1829,0.0018
946,0.0023,0.0018,0.002,0.2483,0.0017
947,0.0031,0.0025,0.0027,0.7373,0.0022
948,0.0048,0.0045,0.0043,3.1235,0.0032
949,0.0039,0.0035,0.0035,2.2257,0.0029
950,0.0022,0.0017,0.0019,0.1485,0.0023
951,0.0024,0.002,0.0028,0.3692,0.0018
952,0.0032,0.0027,0.0028,0.4514,0.0024
953,0.0026,0.002,0.0022,0.2314,0.0019
954,0.0039,0.0026,0.0028,0.7388,0.0023
955,0.0042,0.004,0.0038,2.6504,0.0029
956,0.0036,0.0038,0.0031,1.1848,0.0026
957,0.0046,0.0043,0.004,3.0468,0.003
958,0.0025,0.0019,0.0022,0.2266,0.0018
959,0.0058,0.0061,0.0052,18.6125,0.0039
960,0.003,0.0026,0.0026,0.4467,0.0023
961,0.0027,0.0022,0.0023,0.3819,0.0018
962,0.0027,0.0021,0.0024,0.2943,0.0021
963,0.0029,0.0024,0.0032,0.667,0.0021
964,0.002,0.0015,0.0017,0.118,0.0017
965,0.0044,0.004,0.0038,0.9897,0.003
966,0.0049,0.0038,0.0036,2.1875,0.003
967,0.0047,0.0046,0.0042,1.4296,0.0032
968,0.0027,0.0022,0.0024,0.3068,0.002
969,0.0029,0.0023,0.0025,0.5086,0.0023
970,0.0055,0.0053,0.0049,2.2601,0.0046
971,0.0032,0.0027,0.0029,0.5094,0.0024
972,0.004,0.0043,0.0035,0.7723,0.003
973,0.0027,0.0022,0.0023,0.4871,0.002
974,0.0027,0.0021,0.0024,0.5284,0.0019
975,0.0034,0.0028,0.0037,0.5688,0.0024
976,0.0032,0.0029,0.0029,0.7251,0.0023
977,0.0028,0.0023,0.0025,0.3574,0.0022
978,0.0053,0.0039,0.0039,3.2025,0.0031
979,0.003,0.0025,0.0027,0.5545,0.0023
980,0.0026,0.002,0.0022,0.4225,0.0018
981,0.0024,0.0019,0.0021,0.2011,0.002
982,0.0036,0.0031,0.0031,0.7571,0.0026
983,0.0016,0.0012,0.0014,0.1094,0.0012
984,0.0029,0.0024,0.0026,0.3918,0.0022
985,0.0027,0.0021,0.0023,0.3332,0.0019
986,0.0034,0.0029,0.003,0.506,0.0025
987,0.0032,0.0028,0.0028,0.4548,0.0022
988,0.0025,0.002,0.0023,0.2715,0.0019
989,0.0023,0.0018,0.0019,0.1834,0.0017
990,0.0021,0.0016,0.0026,0.1578,0.0016
991,0.006,0.0069,0.0052,2.9478,0.0043
992,0.0038,0.0032,0.0033,0.9639,0.0026
993,0.0108,0.0054,0.0049,3.0012,0.0036
994,0.0039,0.0035,0.0034,0.8758,0.0028
995,0.0038,0.0033,0.0034,1.0468,0.0026
996,0.0026,0.002,0.0022,0.3616,0.002
997,0.004,0.0036,0.0037,0.7384,0.0029
998,0.0031,0.0025,0.0027,0.6733,0.0021
999,0.0028,0.0022,0.0025,0.3617,0.0021
1000,0.0036,0.0031,0.0032,0.897,0.0026
1001,0.0044,0.0041,0.0048,1.0374,0.0032
1002,0.0015,0.0011,0.0014,0.0612,0.0012
1003,0.0031,0.0025,0.0028,0.6453,0.0023
1004,0.0043,0.0043,0.0039,1.1737,0.003
1005,0.0043,0.0039,0.003,1.1843,0.0024
1006,0.0025,0.002,0.0023,0.2571,0.0019
1007,0.002,0.0016,0.0019,0.1809,0.0015
1008,0.0042,0.0038,0.0038,2.0913,0.003
1009,0.0024,0.0018,0.0021,0.2922,0.0017
1010,0.0042,0.0036,0.0037,1.1524,0.0029
1011,0.0041,0.0035,0.0036,1.3471,0.0033
1012,0.0041,0.0037,0.0036,0.897,0.0028
1013,0.0023,0.0018,0.002,0.1964,0.0018
1014,0.0044,0.004,0.0046,1.8351,0.003
1015,0.004,0.0042,0.0036,0.9406,0.003
1016,0.0029,0.0025,0.0026,0.6038,0.0022
1017,0.0038,0.0026,0.0027,0.373,0.0022
1018,0.0042,0.0038,0.0035,2.5081,0.0029
1019,0.0039,0.0033,0.0034,1.1936,0.0027
1020,0.0021,0.0016,0.0021,0.1638,0.0018
1021,0.0043,0.0039,0.0038,1.1692,0.003
1022,0.0034,0.0039,0.003,1.1439,0.0025
1023,0.0034,0.0029,0.003,0.627,0.0025
1024,0.0024,0.0019,0.0022,0.2217,0.0018
1025,0.0042,0.0039,0.0037,1.7139,0.003
1026,0.0035,0.003,0.0039,0.6244,0.0025
1027,0.0025,0.0021,0.0023,0.3025,0.0019
1028,0.0041,0.0038,0.0036,0.9482,0.003
1029,0.0029,0.0024,0.0027,0.8949,0.0021
1030,0.0034,0.002,0.0023,0.2702,0.0019
1031,0.0022,0.0018,0.0021,0.2299,0.0017
1032,0.0025,0.002,0.0023,0.3496,0.0025
1033,0.004,0.0035,0.0035,1.5698,0.0027
1034,0.0038,0.0034,0.0034,0.8021,0.0027
1035,0.0023,0.0019,0.0021,0.2171,0.0017
1036,0.0034,0.0029,0.0029,0.5367,0.0025
1037,0.0026,0.0021,0.0023,0.2175,0.0021
1038,0.0058,0.0066,0.0051,2.3101,0.0037
1039,0.0053,0.0059,0.0054,1.6477,0.0037
1040,0.0035,0.0031,0.0031,0.8089,0.0025
1041,0.004,0.0036,0.0036,2.3683,0.0029
1042,0.0045,0.0032,0.0033,1.1922,0.0025
1043,0.0026,0.0021,0.0022,0.2287,0.0019
1044,0.0023,0.0018,0.002,0.2535,0.0017
1045,0.0022,0.0016,0.0018,0.1594,0.0017
1046,0.0026,0.0025,0.0023,0.2854,0.0019
1047,0.0045,0.0036,0.0035,1.9634,0.0028
1048,0.0022,0.0017,0.0019,0.1912,0.0016
